"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVN","BOP","TOT","PC_GDP","Q","2006-Q1",-2.264338,
"SVN","BOP","TOT","PC_GDP","Q","2006-Q2",0.7873971,
"SVN","BOP","TOT","PC_GDP","Q","2006-Q3",-2.473349,
"SVN","BOP","TOT","PC_GDP","Q","2006-Q4",-3.282324,
"SVN","BOP","TOT","PC_GDP","Q","2007-Q1",-2.62074,
"SVN","BOP","TOT","PC_GDP","Q","2007-Q2",-3.612934,
"SVN","BOP","TOT","PC_GDP","Q","2007-Q3",-4.676986,
"SVN","BOP","TOT","PC_GDP","Q","2007-Q4",-5.419324,
"SVN","BOP","TOT","PC_GDP","Q","2008-Q1",-4.829909,
"SVN","BOP","TOT","PC_GDP","Q","2008-Q2",-6.390398,
"SVN","BOP","TOT","PC_GDP","Q","2008-Q3",-6.057257,
"SVN","BOP","TOT","PC_GDP","Q","2008-Q4",-3.937687,
"SVN","BOP","TOT","PC_GDP","Q","2009-Q1",-3.045045,
"SVN","BOP","TOT","PC_GDP","Q","2009-Q2",0.8567388,
"SVN","BOP","TOT","PC_GDP","Q","2009-Q3",-1.87024,
"SVN","BOP","TOT","PC_GDP","Q","2009-Q4",1.83722,
"SVN","BOP","TOT","PC_GDP","Q","2010-Q1",-0.1810474,
"SVN","BOP","TOT","PC_GDP","Q","2010-Q2",-0.8603976,
"SVN","BOP","TOT","PC_GDP","Q","2010-Q3",0.1161716,
"SVN","BOP","TOT","PC_GDP","Q","2010-Q4",0.4552323,
"SVN","BOP","TOT","PC_GDP","Q","2011-Q1",-0.4644547,
"SVN","BOP","TOT","PC_GDP","Q","2011-Q2",0.4842797,
"SVN","BOP","TOT","PC_GDP","Q","2011-Q3",-0.1082009,
"SVN","BOP","TOT","PC_GDP","Q","2011-Q4",0.8252574,
"SVN","BOP","TOT","PC_GDP","Q","2012-Q1",-1.244691,
"SVN","BOP","TOT","PC_GDP","Q","2012-Q2",1.508961,
"SVN","BOP","TOT","PC_GDP","Q","2012-Q3",2.655656,
"SVN","BOP","TOT","PC_GDP","Q","2012-Q4",5.746893,
"SVN","BOP","TOT","PC_GDP","Q","2013-Q1",4.382354,
"SVN","BOP","TOT","PC_GDP","Q","2013-Q2",4.216889,
"SVN","BOP","TOT","PC_GDP","Q","2013-Q3",4.192014,
"SVN","BOP","TOT","PC_GDP","Q","2013-Q4",4.746295,
"SVN","BOP","TOT","PC_GDP","Q","2014-Q1",4.298477,
"SVN","BOP","TOT","PC_GDP","Q","2014-Q2",6.01558,
"SVN","BOP","TOT","PC_GDP","Q","2014-Q3",5.92692,
"SVN","BOP","TOT","PC_GDP","Q","2014-Q4",6.899725,
"SVN","BOP","TOT","PC_GDP","Q","2015-Q1",4.020454,
"SVN","BOP","TOT","PC_GDP","Q","2015-Q2",3.935595,
"SVN","BOP","TOT","PC_GDP","Q","2015-Q3",4.848671,
"SVN","BOP","TOT","PC_GDP","Q","2015-Q4",5.381912,
"SVN","BOP","TOT","PC_GDP","Q","2016-Q1",6.877599,
"SVN","BOP","TOT","PC_GDP","Q","2016-Q2",5.139493,
"SVN","BOP","TOT","PC_GDP","Q","2016-Q3",4.708565,
"SVN","BOP","TOT","PC_GDP","Q","2016-Q4",5.354041,
"SVN","BOP","TOT","PC_GDP","Q","2017-Q1",6.072275,
"SVN","BOP","TOT","PC_GDP","Q","2017-Q2",6.916441,
"SVN","BOP","TOT","PC_GDP","Q","2017-Q3",7.407739,
"SVN","BOP","TOT","PC_GDP","Q","2017-Q4",7.912766,
"SVN","BOP","TOT","PC_GDP","Q","2018-Q1",7.720634,
"EA19","BOP","TOT","PC_GDP","Q","2001-Q1",-0.7010739,
"EA19","BOP","TOT","PC_GDP","Q","2001-Q2",-0.7244415,
"EA19","BOP","TOT","PC_GDP","Q","2001-Q3",-0.205945,
"EA19","BOP","TOT","PC_GDP","Q","2001-Q4",0.1995581,
"EA19","BOP","TOT","PC_GDP","Q","2002-Q1",0.8573475,
"EA19","BOP","TOT","PC_GDP","Q","2002-Q2",0.1353718,
"EA19","BOP","TOT","PC_GDP","Q","2002-Q3",0.8475533,
"EA19","BOP","TOT","PC_GDP","Q","2002-Q4",0.4751976,
"EA19","BOP","TOT","PC_GDP","Q","2003-Q1",0.2031225,
"EA19","BOP","TOT","PC_GDP","Q","2003-Q2",-0.1049348,
"EA19","BOP","TOT","PC_GDP","Q","2003-Q3",0.3003103,
"EA19","BOP","TOT","PC_GDP","Q","2003-Q4",0.5355699,
"EA19","BOP","TOT","PC_GDP","Q","2004-Q1",0.8889945,
"EA19","BOP","TOT","PC_GDP","Q","2004-Q2",0.6603765,
"EA19","BOP","TOT","PC_GDP","Q","2004-Q3",0.4046982,
"EA19","BOP","TOT","PC_GDP","Q","2004-Q4",0.6827921,
"EA19","BOP","TOT","PC_GDP","Q","2005-Q1",0.1858256,
"EA19","BOP","TOT","PC_GDP","Q","2005-Q2",0.2198359,
"EA19","BOP","TOT","PC_GDP","Q","2005-Q3",-0.009943362,
"EA19","BOP","TOT","PC_GDP","Q","2005-Q4",-0.1376559,
"EA19","BOP","TOT","PC_GDP","Q","2006-Q1",-0.3240256,
"EA19","BOP","TOT","PC_GDP","Q","2006-Q2",-0.2084796,
"EA19","BOP","TOT","PC_GDP","Q","2006-Q3",-0.1822724,
"EA19","BOP","TOT","PC_GDP","Q","2006-Q4",0.04630482,
"EA19","BOP","TOT","PC_GDP","Q","2007-Q1",0.3866359,
"EA19","BOP","TOT","PC_GDP","Q","2007-Q2",0.4076196,
"EA19","BOP","TOT","PC_GDP","Q","2007-Q3",0.1876211,
"EA19","BOP","TOT","PC_GDP","Q","2007-Q4",-0.7892527,
"EA19","BOP","TOT","PC_GDP","Q","2008-Q1",-1.549028,
"EA19","BOP","TOT","PC_GDP","Q","2008-Q2",-1.212732,
"EA19","BOP","TOT","PC_GDP","Q","2008-Q3",-1.716823,
"EA19","BOP","TOT","PC_GDP","Q","2008-Q4",-1.96951,
"EA19","BOP","TOT","PC_GDP","Q","2009-Q1",-0.6919727,
"EA19","BOP","TOT","PC_GDP","Q","2009-Q2",-0.2293634,
"EA19","BOP","TOT","PC_GDP","Q","2009-Q3",0.2901077,
"EA19","BOP","TOT","PC_GDP","Q","2009-Q4",-0.01258355,
"EA19","BOP","TOT","PC_GDP","Q","2010-Q1",-0.1589105,
"EA19","BOP","TOT","PC_GDP","Q","2010-Q2",-0.09737737,
"EA19","BOP","TOT","PC_GDP","Q","2010-Q3",0.05243098,
"EA19","BOP","TOT","PC_GDP","Q","2010-Q4",-0.2214259,
"EA19","BOP","TOT","PC_GDP","Q","2011-Q1",-0.5388079,
"EA19","BOP","TOT","PC_GDP","Q","2011-Q2",-0.0765868,
"EA19","BOP","TOT","PC_GDP","Q","2011-Q3",-0.1894887,
"EA19","BOP","TOT","PC_GDP","Q","2011-Q4",0.3251672,
"EA19","BOP","TOT","PC_GDP","Q","2012-Q1",0.5610428,
"EA19","BOP","TOT","PC_GDP","Q","2012-Q2",1.645607,
"EA19","BOP","TOT","PC_GDP","Q","2012-Q3",1.870508,
"EA19","BOP","TOT","PC_GDP","Q","2012-Q4",1.93494,
"EA19","BOP","TOT","PC_GDP","Q","2013-Q1",2.397708,
"EA19","BOP","TOT","PC_GDP","Q","2013-Q2",2.617577,
"EA19","BOP","TOT","PC_GDP","Q","2013-Q3",2.158267,
"EA19","BOP","TOT","PC_GDP","Q","2013-Q4",2.708089,
"EA19","BOP","TOT","PC_GDP","Q","2014-Q1",2.729415,
"EA19","BOP","TOT","PC_GDP","Q","2014-Q2",2.18521,
"EA19","BOP","TOT","PC_GDP","Q","2014-Q3",2.885134,
"EA19","BOP","TOT","PC_GDP","Q","2014-Q4",3.337167,
"EA19","BOP","TOT","PC_GDP","Q","2015-Q1",3.593446,
"EA19","BOP","TOT","PC_GDP","Q","2015-Q2",3.538827,
"EA19","BOP","TOT","PC_GDP","Q","2015-Q3",3.698359,
"EA19","BOP","TOT","PC_GDP","Q","2015-Q4",3.824472,
"EA19","BOP","TOT","PC_GDP","Q","2016-Q1",4.317424,
"EA19","BOP","TOT","PC_GDP","Q","2016-Q2",4.467422,
"EA19","BOP","TOT","PC_GDP","Q","2016-Q3",3.830445,
"EA19","BOP","TOT","PC_GDP","Q","2016-Q4",4.016242,
"EA19","BOP","TOT","PC_GDP","Q","2017-Q1",3.705291,
"EA19","BOP","TOT","PC_GDP","Q","2017-Q2",3.258838,
"EA19","BOP","TOT","PC_GDP","Q","2017-Q3",4.822657,
"EA19","BOP","TOT","PC_GDP","Q","2017-Q4",4.386162,
"EA19","BOP","TOT","PC_GDP","Q","2018-Q1",4.582431,
"LVA","BOP","TOT","PC_GDP","Q","2001-Q1",-5.747919,
"LVA","BOP","TOT","PC_GDP","Q","2001-Q2",-3.900965,
"LVA","BOP","TOT","PC_GDP","Q","2001-Q3",-6.432174,
"LVA","BOP","TOT","PC_GDP","Q","2001-Q4",-10.97181,
"LVA","BOP","TOT","PC_GDP","Q","2002-Q1",-6.34035,
"LVA","BOP","TOT","PC_GDP","Q","2002-Q2",-6.881475,
"LVA","BOP","TOT","PC_GDP","Q","2002-Q3",-5.829594,
"LVA","BOP","TOT","PC_GDP","Q","2002-Q4",-5.531435,
"LVA","BOP","TOT","PC_GDP","Q","2003-Q1",-6.904698,
"LVA","BOP","TOT","PC_GDP","Q","2003-Q2",-8.472567,
"LVA","BOP","TOT","PC_GDP","Q","2003-Q3",-7.441388,
"LVA","BOP","TOT","PC_GDP","Q","2003-Q4",-7.713329,
"LVA","BOP","TOT","PC_GDP","Q","2004-Q1",-10.66114,
"LVA","BOP","TOT","PC_GDP","Q","2004-Q2",-18.07882,
"LVA","BOP","TOT","PC_GDP","Q","2004-Q3",-12.0629,
"LVA","BOP","TOT","PC_GDP","Q","2004-Q4",-8.652453,
"LVA","BOP","TOT","PC_GDP","Q","2005-Q1",-11.67152,
"LVA","BOP","TOT","PC_GDP","Q","2005-Q2",-11.0567,
"LVA","BOP","TOT","PC_GDP","Q","2005-Q3",-10.65886,
"LVA","BOP","TOT","PC_GDP","Q","2005-Q4",-13.46376,
"LVA","BOP","TOT","PC_GDP","Q","2006-Q1",-15.20407,
"LVA","BOP","TOT","PC_GDP","Q","2006-Q2",-18.60881,
"LVA","BOP","TOT","PC_GDP","Q","2006-Q3",-22.24221,
"LVA","BOP","TOT","PC_GDP","Q","2006-Q4",-25.16396,
"LVA","BOP","TOT","PC_GDP","Q","2007-Q1",-21.90119,
"LVA","BOP","TOT","PC_GDP","Q","2007-Q2",-22.15222,
"LVA","BOP","TOT","PC_GDP","Q","2007-Q3",-22.50766,
"LVA","BOP","TOT","PC_GDP","Q","2007-Q4",-17.67893,
"LVA","BOP","TOT","PC_GDP","Q","2008-Q1",-15.53526,
"LVA","BOP","TOT","PC_GDP","Q","2008-Q2",-14.92305,
"LVA","BOP","TOT","PC_GDP","Q","2008-Q3",-11.48829,
"LVA","BOP","TOT","PC_GDP","Q","2008-Q4",-7.498478,
"LVA","BOP","TOT","PC_GDP","Q","2009-Q1",0.9152799,
"LVA","BOP","TOT","PC_GDP","Q","2009-Q2",12.03651,
"LVA","BOP","TOT","PC_GDP","Q","2009-Q3",10.10999,
"LVA","BOP","TOT","PC_GDP","Q","2009-Q4",10.38899,
"LVA","BOP","TOT","PC_GDP","Q","2010-Q1",7.751214,
"LVA","BOP","TOT","PC_GDP","Q","2010-Q2",4.212319,
"LVA","BOP","TOT","PC_GDP","Q","2010-Q3",0.4006178,
"LVA","BOP","TOT","PC_GDP","Q","2010-Q4",-1.101686,
"LVA","BOP","TOT","PC_GDP","Q","2011-Q1",-0.4989121,
"LVA","BOP","TOT","PC_GDP","Q","2011-Q2",-2.409299,
"LVA","BOP","TOT","PC_GDP","Q","2011-Q3",-5.505206,
"LVA","BOP","TOT","PC_GDP","Q","2011-Q4",-2.171265,
"LVA","BOP","TOT","PC_GDP","Q","2012-Q1",-4.622456,
"LVA","BOP","TOT","PC_GDP","Q","2012-Q2",-4.592365,
"LVA","BOP","TOT","PC_GDP","Q","2012-Q3",-1.658309,
"LVA","BOP","TOT","PC_GDP","Q","2012-Q4",-2.394658,
"LVA","BOP","TOT","PC_GDP","Q","2013-Q1",-2.847122,
"LVA","BOP","TOT","PC_GDP","Q","2013-Q2",-1.870763,
"LVA","BOP","TOT","PC_GDP","Q","2013-Q3",-4.180959,
"LVA","BOP","TOT","PC_GDP","Q","2013-Q4",-2.125794,
"LVA","BOP","TOT","PC_GDP","Q","2014-Q1",-1.588838,
"LVA","BOP","TOT","PC_GDP","Q","2014-Q2",-2.053658,
"LVA","BOP","TOT","PC_GDP","Q","2014-Q3",-2.259459,
"LVA","BOP","TOT","PC_GDP","Q","2014-Q4",-1.348242,
"LVA","BOP","TOT","PC_GDP","Q","2015-Q1",0.3152194,
"LVA","BOP","TOT","PC_GDP","Q","2015-Q2",-0.8713475,
"LVA","BOP","TOT","PC_GDP","Q","2015-Q3",-1.733584,
"LVA","BOP","TOT","PC_GDP","Q","2015-Q4",0.5414076,
"LVA","BOP","TOT","PC_GDP","Q","2016-Q1",3.555522,
"LVA","BOP","TOT","PC_GDP","Q","2016-Q2",0.3244088,
"LVA","BOP","TOT","PC_GDP","Q","2016-Q3",2.360973,
"LVA","BOP","TOT","PC_GDP","Q","2016-Q4",-0.1099372,
"LVA","BOP","TOT","PC_GDP","Q","2017-Q1",2.559295,
"LVA","BOP","TOT","PC_GDP","Q","2017-Q2",-2.654742,
"LVA","BOP","TOT","PC_GDP","Q","2017-Q3",-3.582224,
"LVA","BOP","TOT","PC_GDP","Q","2017-Q4",-0.1737349,
"LVA","BOP","TOT","PC_GDP","Q","2018-Q1",2.732114,
"OECD","BOP","TOT","PC_GDP","Q","2005-Q1",-1.120567,"E"
"OECD","BOP","TOT","PC_GDP","Q","2005-Q2",-1.168743,"E"
"OECD","BOP","TOT","PC_GDP","Q","2005-Q3",-1.49132,"E"
"OECD","BOP","TOT","PC_GDP","Q","2005-Q4",-1.623222,"E"
"OECD","BOP","TOT","PC_GDP","Q","2006-Q1",-1.519071,
"OECD","BOP","TOT","PC_GDP","Q","2006-Q2",-1.567448,
"OECD","BOP","TOT","PC_GDP","Q","2006-Q3",-1.699261,
"OECD","BOP","TOT","PC_GDP","Q","2006-Q4",-1.197665,
"OECD","BOP","TOT","PC_GDP","Q","2007-Q1",-1.359905,
"OECD","BOP","TOT","PC_GDP","Q","2007-Q2",-1.315467,
"OECD","BOP","TOT","PC_GDP","Q","2007-Q3",-1.2735,
"OECD","BOP","TOT","PC_GDP","Q","2007-Q4",-1.278636,
"OECD","BOP","TOT","PC_GDP","Q","2008-Q1",-1.46257,
"OECD","BOP","TOT","PC_GDP","Q","2008-Q2",-1.604713,
"OECD","BOP","TOT","PC_GDP","Q","2008-Q3",-1.960294,
"OECD","BOP","TOT","PC_GDP","Q","2008-Q4",-1.856191,
"OECD","BOP","TOT","PC_GDP","Q","2009-Q1",-0.9682593,
"OECD","BOP","TOT","PC_GDP","Q","2009-Q2",-0.482783,
"OECD","BOP","TOT","PC_GDP","Q","2009-Q3",-0.4629449,
"OECD","BOP","TOT","PC_GDP","Q","2009-Q4",-0.2701493,
"OECD","BOP","TOT","PC_GDP","Q","2010-Q1",-0.4040156,
"OECD","BOP","TOT","PC_GDP","Q","2010-Q2",-0.4662072,
"OECD","BOP","TOT","PC_GDP","Q","2010-Q3",-0.5179296,
"OECD","BOP","TOT","PC_GDP","Q","2010-Q4",-0.3853161,
"OECD","BOP","TOT","PC_GDP","Q","2011-Q1",-0.6315787,
"OECD","BOP","TOT","PC_GDP","Q","2011-Q2",-0.8352397,
"OECD","BOP","TOT","PC_GDP","Q","2011-Q3",-0.4757558,
"OECD","BOP","TOT","PC_GDP","Q","2011-Q4",-0.468985,
"OECD","BOP","TOT","PC_GDP","Q","2012-Q1",-0.5877097,
"OECD","BOP","TOT","PC_GDP","Q","2012-Q2",-0.4713069,
"OECD","BOP","TOT","PC_GDP","Q","2012-Q3",-0.3199926,
"OECD","BOP","TOT","PC_GDP","Q","2012-Q4",-0.2196121,
"OECD","BOP","TOT","PC_GDP","Q","2013-Q1",-0.2357412,
"OECD","BOP","TOT","PC_GDP","Q","2013-Q2",0.2053412,
"OECD","BOP","TOT","PC_GDP","Q","2013-Q3",-0.1045675,
"OECD","BOP","TOT","PC_GDP","Q","2013-Q4",-0.04625047,
"OECD","BOP","TOT","PC_GDP","Q","2014-Q1",-0.05615638,
"OECD","BOP","TOT","PC_GDP","Q","2014-Q2",0.04156604,
"OECD","BOP","TOT","PC_GDP","Q","2014-Q3",0.06045268,
"OECD","BOP","TOT","PC_GDP","Q","2014-Q4",0.1196353,
"OECD","BOP","TOT","PC_GDP","Q","2015-Q1",0.1760322,
"OECD","BOP","TOT","PC_GDP","Q","2015-Q2",0.3650873,
"OECD","BOP","TOT","PC_GDP","Q","2015-Q3",0.3272851,
"OECD","BOP","TOT","PC_GDP","Q","2015-Q4",0.1293225,
"OECD","BOP","TOT","PC_GDP","Q","2016-Q1",0.2019701,
"OECD","BOP","TOT","PC_GDP","Q","2016-Q2",0.453634,
"OECD","BOP","TOT","PC_GDP","Q","2016-Q3",0.1535071,
"OECD","BOP","TOT","PC_GDP","Q","2016-Q4",0.4578882,
"OECD","BOP","TOT","PC_GDP","Q","2017-Q1",0.4782993,
"OECD","BOP","TOT","PC_GDP","Q","2017-Q2",0.1678434,
"OECD","BOP","TOT","PC_GDP","Q","2017-Q3",0.6350725,
"OECD","BOP","TOT","PC_GDP","Q","2017-Q4",0.4481292,
"LTU","BOP","TOT","PC_GDP","Q","2004-Q1",-9.124512,
"LTU","BOP","TOT","PC_GDP","Q","2004-Q2",-8.521794,
"LTU","BOP","TOT","PC_GDP","Q","2004-Q3",-8.270141,
"LTU","BOP","TOT","PC_GDP","Q","2004-Q4",-5.016434,
"LTU","BOP","TOT","PC_GDP","Q","2005-Q1",-6.742413,
"LTU","BOP","TOT","PC_GDP","Q","2005-Q2",-8.145535,
"LTU","BOP","TOT","PC_GDP","Q","2005-Q3",-10.11735,
"LTU","BOP","TOT","PC_GDP","Q","2005-Q4",-4.252269,
"LTU","BOP","TOT","PC_GDP","Q","2006-Q1",-9.207701,
"LTU","BOP","TOT","PC_GDP","Q","2006-Q2",-8.552353,
"LTU","BOP","TOT","PC_GDP","Q","2006-Q3",-12.64472,
"LTU","BOP","TOT","PC_GDP","Q","2006-Q4",-11.5207,
"LTU","BOP","TOT","PC_GDP","Q","2007-Q1",-12.35814,
"LTU","BOP","TOT","PC_GDP","Q","2007-Q2",-14.37083,
"LTU","BOP","TOT","PC_GDP","Q","2007-Q3",-14.47038,
"LTU","BOP","TOT","PC_GDP","Q","2007-Q4",-18.78111,
"LTU","BOP","TOT","PC_GDP","Q","2008-Q1",-19.35118,
"LTU","BOP","TOT","PC_GDP","Q","2008-Q2",-17.33091,
"LTU","BOP","TOT","PC_GDP","Q","2008-Q3",-10.55912,
"LTU","BOP","TOT","PC_GDP","Q","2008-Q4",-6.694502,
"LTU","BOP","TOT","PC_GDP","Q","2009-Q1",-0.9188786,
"LTU","BOP","TOT","PC_GDP","Q","2009-Q2",-1.461097,
"LTU","BOP","TOT","PC_GDP","Q","2009-Q3",1.141514,
"LTU","BOP","TOT","PC_GDP","Q","2009-Q4",7.963782,
"LTU","BOP","TOT","PC_GDP","Q","2010-Q1",-1.171714,
"LTU","BOP","TOT","PC_GDP","Q","2010-Q2",-0.1475196,
"LTU","BOP","TOT","PC_GDP","Q","2010-Q3",-1.074307,
"LTU","BOP","TOT","PC_GDP","Q","2010-Q4",-2.269721,
"LTU","BOP","TOT","PC_GDP","Q","2011-Q1",-3.743981,
"LTU","BOP","TOT","PC_GDP","Q","2011-Q2",-4.841866,
"LTU","BOP","TOT","PC_GDP","Q","2011-Q3",-3.286852,
"LTU","BOP","TOT","PC_GDP","Q","2011-Q4",-6.222411,
"LTU","BOP","TOT","PC_GDP","Q","2012-Q1",-5.519353,
"LTU","BOP","TOT","PC_GDP","Q","2012-Q2",2.331789,
"LTU","BOP","TOT","PC_GDP","Q","2012-Q3",-2.808625,
"LTU","BOP","TOT","PC_GDP","Q","2012-Q4",0.6856622,
"LTU","BOP","TOT","PC_GDP","Q","2013-Q1",2.1342,
"LTU","BOP","TOT","PC_GDP","Q","2013-Q2",0.9229831,
"LTU","BOP","TOT","PC_GDP","Q","2013-Q3",0.2336209,
"LTU","BOP","TOT","PC_GDP","Q","2013-Q4",0.9064401,
"LTU","BOP","TOT","PC_GDP","Q","2014-Q1",2.765137,
"LTU","BOP","TOT","PC_GDP","Q","2014-Q2",0.279721,
"LTU","BOP","TOT","PC_GDP","Q","2014-Q3",6.689763,
"LTU","BOP","TOT","PC_GDP","Q","2014-Q4",2.796603,
"LTU","BOP","TOT","PC_GDP","Q","2015-Q1",-2.12517,
"LTU","BOP","TOT","PC_GDP","Q","2015-Q2",-6.708721,
"LTU","BOP","TOT","PC_GDP","Q","2015-Q3",-2.51613,
"LTU","BOP","TOT","PC_GDP","Q","2015-Q4",-0.2797637,
"LTU","BOP","TOT","PC_GDP","Q","2016-Q1",1.672433,
"LTU","BOP","TOT","PC_GDP","Q","2016-Q2",-3.756049,
"LTU","BOP","TOT","PC_GDP","Q","2016-Q3",-1.09362,
"LTU","BOP","TOT","PC_GDP","Q","2016-Q4",-1.45774,
"LTU","BOP","TOT","PC_GDP","Q","2017-Q1",1.024701,
"LTU","BOP","TOT","PC_GDP","Q","2017-Q2",-1.645521,
"LTU","BOP","TOT","PC_GDP","Q","2017-Q3",-0.3669148,
"LTU","BOP","TOT","PC_GDP","Q","2017-Q4",2.441581,
"LTU","BOP","TOT","PC_GDP","Q","2018-Q1",1.470351,
